Patient_ID	Sample_ID	Iteration	Cluster_ID	Abundance
patient2	p2_t2	186	2	25
patient2	p2_t2	186	3	0
patient2	p2_t2	186	4	28
patient2	p2_t2	186	5	29
patient2	p2_t2	186	6	11
patient2	p2_t2	187	1	8
patient2	p2_t2	187	2	24
patient2	p2_t2	187	3	0
patient2	p2_t2	187	4	29
patient2	p2_t2	187	5	30
patient2	p2_t2	187	6	9
patient2	p2_t2	188	1	7
patient2	p2_t2	188	2	27
patient2	p2_t2	188	3	0
patient2	p2_t2	188	4	27
patient2	p2_t2	188	5	28
patient2	p2_t2	188	6	11
patient2	p2_t2	189	1	10
patient2	p2_t2	189	2	27
patient2	p2_t2	189	3	0
patient2	p2_t2	189	4	26
patient2	p2_t2	189	5	27
patient2	p2_t2	189	6	10
patient2	p2_t2	190	1	10
patient2	p2_t2	190	2	26
patient2	p2_t2	190	3	0
patient2	p2_t2	190	4	28
patient2	p2_t2	190	5	27
patient2	p2_t2	190	6	9
patient2	p2_t2	191	1	7
patient2	p2_t2	191	2	24
patient2	p2_t2	191	3	0
patient2	p2_t2	191	4	30
patient2	p2_t2	191	5	27
patient2	p2_t2	191	6	12
patient2	p2_t2	192	1	3
patient2	p2_t2	192	2	26
patient2	p2_t2	192	3	0
patient2	p2_t2	192	4	28
patient2	p2_t2	192	5	28
patient2	p2_t2	192	6	15
patient2	p2_t2	193	1	3
patient2	p2_t2	193	2	23
patient2	p2_t2	193	3	0
patient2	p2_t2	193	4	31
patient2	p2_t2	193	5	27
patient2	p2_t2	193	6	16
patient2	p2_t2	194	1	7
patient2	p2_t2	194	2	25
patient2	p2_t2	194	3	0
patient2	p2_t2	194	4	28
patient2	p2_t2	194	5	12
patient2	p2_t2	194	6	28
patient2	p2_t2	195	1	7
patient2	p2_t2	195	2	26
patient2	p2_t2	195	3	0
patient2	p2_t2	195	4	27
patient2	p2_t2	195	5	30
patient2	p2_t2	195	6	10
patient2	p2_t2	196	1	6
patient2	p2_t2	196	2	26
patient2	p2_t2	196	3	0
patient2	p2_t2	196	4	28
patient2	p2_t2	196	5	1
patient2	p2_t2	196	6	39
patient2	p2_t2	197	1	8
patient2	p2_t2	197	2	31
patient2	p2_t2	197	3	0
patient2	p2_t2	197	4	23
patient2	p2_t2	197	5	4
patient2	p2_t2	197	6	34
patient2	p2_t2	198	1	6
patient2	p2_t2	198	2	28
patient2	p2_t2	198	3	0
patient2	p2_t2	198	4	25
patient2	p2_t2	198	5	30
patient2	p2_t2	198	6	11
patient2	p2_t2	199	1	4
patient2	p2_t2	199	2	26
patient2	p2_t2	199	3	0
patient2	p2_t2	199	4	27
patient2	p2_t2	199	5	25
patient2	p2_t2	199	6	18
patient2	p2_t2	200	1	5
patient2	p2_t2	200	2	29
patient2	p2_t2	200	3	0
patient2	p2_t2	200	4	24
patient2	p2_t2	200	5	7
patient2	p2_t2	200	6	35
patient2	p2_t2	201	1	8
patient2	p2_t2	201	2	22
patient2	p2_t2	201	3	0
patient2	p2_t2	201	4	31
patient2	p2_t2	201	5	27
patient2	p2_t2	201	6	12
patient2	p2_t2	202	1	7
patient2	p2_t2	202	2	28
patient2	p2_t2	202	3	0
patient2	p2_t2	202	4	25
patient2	p2_t2	202	5	31
patient2	p2_t2	202	6	9
patient2	p2_t2	203	1	8
patient2	p2_t2	203	2	27
patient2	p2_t2	203	3	0
patient2	p2_t2	203	4	26
patient2	p2_t2	203	5	31
patient2	p2_t2	203	6	8
patient2	p2_t2	204	1	9
patient2	p2_t2	204	2	27
patient2	p2_t2	204	3	0
patient2	p2_t2	204	4	27
patient2	p2_t2	204	5	10
patient2	p2_t2	204	6	27
patient2	p2_t2	205	1	7
patient2	p2_t2	205	2	25
patient2	p2_t2	205	3	0
patient2	p2_t2	205	4	29
patient2	p2_t2	205	5	14
patient2	p2_t2	205	6	25
patient2	p2_t2	206	1	8
patient2	p2_t2	206	2	30
patient2	p2_t2	206	3	0
patient2	p2_t2	206	4	24
patient2	p2_t2	206	5	13
patient2	p2_t2	206	6	25
patient2	p2_t2	207	1	6
patient2	p2_t2	207	2	27
patient2	p2_t2	207	3	0
patient2	p2_t2	207	4	27
patient2	p2_t2	207	5	19
patient2	p2_t2	207	6	21
patient2	p2_t2	208	1	8
patient2	p2_t2	208	2	27
patient2	p2_t2	208	3	0
patient2	p2_t2	208	4	26
patient2	p2_t2	208	5	4
patient2	p2_t2	208	6	35
patient2	p2_t2	209	1	8
patient2	p2_t2	209	2	24
patient2	p2_t2	209	3	0
patient2	p2_t2	209	4	30
patient2	p2_t2	209	5	5
patient2	p2_t2	209	6	33
patient2	p2_t2	210	1	5
patient2	p2_t2	210	2	29
patient2	p2_t2	210	3	0
patient2	p2_t2	210	4	25
patient2	p2_t2	210	5	11
patient2	p2_t2	210	6	30
patient2	p2_t2	211	1	4
patient2	p2_t2	211	2	28
patient2	p2_t2	211	3	0
patient2	p2_t2	211	4	26
patient2	p2_t2	211	5	30
patient2	p2_t2	211	6	12
patient2	p2_t2	212	1	7
patient2	p2_t2	212	2	28
patient2	p2_t2	212	3	0
patient2	p2_t2	212	4	25
patient2	p2_t2	212	5	30
patient2	p2_t2	212	6	10
patient2	p2_t2	213	1	6
patient2	p2_t2	213	2	26
patient2	p2_t2	213	3	0
patient2	p2_t2	213	4	28
patient2	p2_t2	213	5	30
patient2	p2_t2	213	6	10
patient2	p2_t2	214	1	5
patient2	p2_t2	214	2	28
patient2	p2_t2	214	3	0
patient2	p2_t2	214	4	24
patient2	p2_t2	214	5	23
patient2	p2_t2	214	6	20
patient2	p2_t2	215	1	7
patient2	p2_t2	215	2	25
patient2	p2_t2	215	3	0
patient2	p2_t2	215	4	28
patient2	p2_t2	215	5	30
patient2	p2_t2	215	6	10
patient2	p2_t2	216	1	6
patient2	p2_t2	216	2	26
patient2	p2_t2	216	3	0
patient2	p2_t2	216	4	28
patient2	p2_t2	216	5	27
patient2	p2_t2	216	6	13
patient2	p2_t2	217	1	7
patient2	p2_t2	217	2	27
patient2	p2_t2	217	3	0
patient2	p2_t2	217	4	27
patient2	p2_t2	217	5	8
patient2	p2_t2	217	6	31
patient2	p2_t2	218	1	7
patient2	p2_t2	218	2	23
patient2	p2_t2	218	3	0
patient2	p2_t2	218	4	30
patient2	p2_t2	218	5	21
patient2	p2_t2	218	6	19
patient2	p2_t2	219	1	6
patient2	p2_t2	219	2	27
patient2	p2_t2	219	3	0
patient2	p2_t2	219	4	25
patient2	p2_t2	219	5	17
patient2	p2_t2	219	6	25
patient2	p2_t2	220	1	6
patient2	p2_t2	220	2	28
patient2	p2_t2	220	3	0
patient2	p2_t2	220	4	26
patient2	p2_t2	220	5	20
patient2	p2_t2	220	6	20
patient2	p2_t2	221	1	5
patient2	p2_t2	221	2	29
patient2	p2_t2	221	3	0
patient2	p2_t2	221	4	24
patient2	p2_t2	221	5	33
patient2	p2_t2	221	6	9
patient2	p2_t2	222	1	4
patient2	p2_t2	222	2	25
patient2	p2_t2	222	3	0
patient2	p2_t2	222	4	29
patient2	p2_t2	222	5	4
patient2	p2_t2	222	6	38
patient2	p2_t2	223	1	9
patient2	p2_t2	223	2	23
patient2	p2_t2	223	3	0
patient2	p2_t2	223	4	31
patient2	p2_t2	223	5	19
patient2	p2_t2	223	6	18
patient2	p2_t2	224	1	8
patient2	p2_t2	224	2	29
patient2	p2_t2	224	3	0
patient2	p2_t2	224	4	24
patient2	p2_t2	224	5	30
patient2	p2_t2	224	6	9
patient2	p2_t2	225	1	8
patient2	p2_t2	225	2	25
patient2	p2_t2	225	3	0
patient2	p2_t2	225	4	28
patient2	p2_t2	225	5	28
patient2	p2_t2	225	6	11
patient2	p2_t2	226	1	9
patient2	p2_t2	226	2	27
patient2	p2_t2	226	3	0
patient2	p2_t2	226	4	26
patient2	p2_t2	226	5	27
patient2	p2_t2	226	6	11
patient2	p2_t2	227	1	4
patient2	p2_t2	227	2	31
patient2	p2_t2	227	3	0
patient2	p2_t2	227	4	23
patient2	p2_t2	227	5	18
patient2	p2_t2	227	6	24
patient2	p2_t2	228	1	4
patient2	p2_t2	228	2	26
patient2	p2_t2	228	3	2
patient2	p2_t2	228	4	28
patient2	p2_t2	228	5	27
patient2	p2_t2	228	6	13
patient2	p2_t2	229	1	7
patient2	p2_t2	229	2	29
patient2	p2_t2	229	3	0
patient2	p2_t2	229	4	25
patient2	p2_t2	229	5	11
patient2	p2_t2	229	6	28
patient2	p2_t2	230	1	6
patient2	p2_t2	230	2	28
patient2	p2_t2	230	3	0
patient2	p2_t2	230	4	25
patient2	p2_t2	230	5	31
patient2	p2_t2	230	6	10
patient2	p2_t2	231	1	8
patient2	p2_t2	231	2	26
patient2	p2_t2	231	3	0
patient2	p2_t2	231	4	28
patient2	p2_t2	231	5	18
patient2	p2_t2	231	6	20
patient2	p2_t2	232	1	5
patient2	p2_t2	232	2	26
patient2	p2_t2	232	3	0
patient2	p2_t2	232	4	28
patient2	p2_t2	232	5	28
patient2	p2_t2	232	6	13
patient2	p2_t2	233	1	6
patient2	p2_t2	233	2	29
patient2	p2_t2	233	3	0
patient2	p2_t2	233	4	25
patient2	p2_t2	233	5	32
patient2	p2_t2	233	6	8
patient2	p2_t2	234	1	6
patient2	p2_t2	234	2	25
patient2	p2_t2	234	3	0
patient2	p2_t2	234	4	28
patient2	p2_t2	234	5	26
patient2	p2_t2	234	6	15
patient2	p2_t2	235	1	4
patient2	p2_t2	235	2	25
patient2	p2_t2	235	3	2
patient2	p2_t2	235	4	29
patient2	p2_t2	235	5	28
patient2	p2_t2	235	6	12
patient2	p2_t2	236	1	5
patient2	p2_t2	236	2	30
patient2	p2_t2	236	3	0
patient2	p2_t2	236	4	24
patient2	p2_t2	236	5	30
patient2	p2_t2	236	6	11
patient2	p2_t2	237	1	7
patient2	p2_t2	237	2	27
patient2	p2_t2	237	3	0
patient2	p2_t2	237	4	27
patient2	p2_t2	237	5	32
patient2	p2_t2	237	6	7
patient2	p2_t2	238	1	5
patient2	p2_t2	238	2	27
patient2	p2_t2	238	3	0
patient2	p2_t2	238	4	26
patient2	p2_t2	238	5	32
patient2	p2_t2	238	6	10
patient2	p2_t2	239	1	8
patient2	p2_t2	239	2	26
patient2	p2_t2	239	3	0
patient2	p2_t2	239	4	28
patient2	p2_t2	239	5	31
patient2	p2_t2	239	6	7
patient2	p2_t2	240	1	8
patient2	p2_t2	240	2	27
patient2	p2_t2	240	3	0
patient2	p2_t2	240	4	26
patient2	p2_t2	240	5	27
patient2	p2_t2	240	6	12
patient2	p2_t2	241	1	9
patient2	p2_t2	241	2	25
patient2	p2_t2	241	3	0
patient2	p2_t2	241	4	28
patient2	p2_t2	241	5	28
patient2	p2_t2	241	6	10
patient2	p2_t2	242	1	6
patient2	p2_t2	242	2	28
patient2	p2_t2	242	3	0
patient2	p2_t2	242	4	26
patient2	p2_t2	242	5	28
patient2	p2_t2	242	6	12
patient2	p2_t2	243	1	4
patient2	p2_t2	243	2	28
patient2	p2_t2	243	3	0
patient2	p2_t2	243	4	26
patient2	p2_t2	243	5	28
patient2	p2_t2	243	6	14
patient2	p2_t2	244	1	6
patient2	p2_t2	244	2	25
patient2	p2_t2	244	3	0
patient2	p2_t2	244	4	29
patient2	p2_t2	244	5	2
patient2	p2_t2	244	6	38
patient2	p2_t2	245	1	8
patient2	p2_t2	245	2	26
patient2	p2_t2	245	3	0
patient2	p2_t2	245	4	28
patient2	p2_t2	245	5	29
patient2	p2_t2	245	6	9
patient2	p2_t2	246	1	8
patient2	p2_t2	246	2	24
patient2	p2_t2	246	3	0
patient2	p2_t2	246	4	30
patient2	p2_t2	246	5	29
patient2	p2_t2	246	6	9
patient2	p2_t2	247	1	9
patient2	p2_t2	247	2	29
patient2	p2_t2	247	3	0
patient2	p2_t2	247	4	25
patient2	p2_t2	247	5	12
patient2	p2_t2	247	6	25
patient2	p2_t2	248	1	4
patient2	p2_t2	248	2	27
patient2	p2_t2	248	3	0
patient2	p2_t2	248	4	26
patient2	p2_t2	248	5	27
patient2	p2_t2	248	6	16
patient2	p2_t2	249	1	6
patient2	p2_t2	249	2	29
patient2	p2_t2	249	3	0
patient2	p2_t2	249	4	25
patient2	p2_t2	249	5	33
patient2	p2_t2	249	6	7
patient2	p2_t3	0	1	0
patient2	p2_t3	0	2	17
patient2	p2_t3	0	3	16
patient2	p2_t3	0	4	57
patient2	p2_t3	0	5	9
patient2	p2_t3	0	6	1
patient2	p2_t3	1	1	0
patient2	p2_t3	1	2	6
patient2	p2_t3	1	3	27
patient2	p2_t3	1	4	57
patient2	p2_t3	1	5	9
patient2	p2_t3	1	6	1
patient2	p2_t3	2	1	0
patient2	p2_t3	2	2	6
patient2	p2_t3	2	3	26
patient2	p2_t3	2	4	58
patient2	p2_t3	2	5	9
patient2	p2_t3	2	6	1
patient2	p2_t3	3	1	0
patient2	p2_t3	3	2	7
patient2	p2_t3	3	3	26
patient2	p2_t3	3	4	57
patient2	p2_t3	3	5	9
patient2	p2_t3	3	6	1
patient2	p2_t3	4	1	0
patient2	p2_t3	4	2	13
patient2	p2_t3	4	3	19
patient2	p2_t3	4	4	58
patient2	p2_t3	4	5	9
patient2	p2_t3	4	6	1
patient2	p2_t3	5	1	0
patient2	p2_t3	5	2	6
patient2	p2_t3	5	3	29
patient2	p2_t3	5	4	55
patient2	p2_t3	5	5	9
patient2	p2_t3	5	6	1
patient2	p2_t3	6	1	0
patient2	p2_t3	6	2	6
patient2	p2_t3	6	3	28
patient2	p2_t3	6	4	56
patient2	p2_t3	6	5	9
patient2	p2_t3	6	6	1
patient2	p2_t3	7	1	0
patient2	p2_t3	7	2	6
patient2	p2_t3	7	3	26
patient2	p2_t3	7	4	58
patient2	p2_t3	7	5	9
patient2	p2_t3	7	6	1
patient2	p2_t3	8	1	0
patient2	p2_t3	8	2	8
patient2	p2_t3	8	3	27
patient2	p2_t3	8	4	55
patient2	p2_t3	8	5	9
patient2	p2_t3	8	6	1
patient2	p2_t3	9	1	0
patient2	p2_t3	9	2	12
patient2	p2_t3	9	3	26
patient2	p2_t3	9	4	52
patient2	p2_t3	9	5	9
patient2	p2_t3	9	6	1
patient2	p2_t3	10	1	0
patient2	p2_t3	10	2	12
patient2	p2_t3	10	3	22
patient2	p2_t3	10	4	56
patient2	p2_t3	10	5	9
patient2	p2_t3	10	6	1
patient2	p2_t3	11	1	0
patient2	p2_t3	11	2	13
patient2	p2_t3	11	3	21
patient2	p2_t3	11	4	56
patient2	p2_t3	11	5	9
patient2	p2_t3	11	6	1
patient2	p2_t3	12	1	0
patient2	p2_t3	12	2	12
patient2	p2_t3	12	3	20
patient2	p2_t3	12	4	58
patient2	p2_t3	12	5	9
patient2	p2_t3	12	6	1
patient2	p2_t3	13	1	0
patient2	p2_t3	13	2	16
patient2	p2_t3	13	3	19
patient2	p2_t3	13	4	55
patient2	p2_t3	13	5	9
patient2	p2_t3	13	6	1
patient2	p2_t3	14	1	0
patient2	p2_t3	14	2	13
patient2	p2_t3	14	3	20
patient2	p2_t3	14	4	57
patient2	p2_t3	14	5	9
patient2	p2_t3	14	6	1
patient2	p2_t3	15	1	0
patient2	p2_t3	15	2	5
patient2	p2_t3	15	3	27
patient2	p2_t3	15	4	58
patient2	p2_t3	15	5	9
patient2	p2_t3	15	6	1
patient2	p2_t3	16	1	0
patient2	p2_t3	16	2	6
patient2	p2_t3	16	3	28
patient2	p2_t3	16	4	56
patient2	p2_t3	16	5	9
patient2	p2_t3	16	6	1
patient2	p2_t3	17	1	0
patient2	p2_t3	17	2	15
patient2	p2_t3	17	3	18
patient2	p2_t3	17	4	57
patient2	p2_t3	17	5	9
patient2	p2_t3	17	6	1
patient2	p2_t3	18	1	0
patient2	p2_t3	18	2	2
patient2	p2_t3	18	3	30
patient2	p2_t3	18	4	58
patient2	p2_t3	18	5	9
patient2	p2_t3	18	6	1
patient2	p2_t3	19	1	0
patient2	p2_t3	19	2	16
patient2	p2_t3	19	3	19
patient2	p2_t3	19	4	55
patient2	p2_t3	19	5	9
patient2	p2_t3	19	6	1
patient2	p2_t3	20	1	0
patient2	p2_t3	20	2	7
patient2	p2_t3	20	3	30
patient2	p2_t3	20	4	53
patient2	p2_t3	20	5	9
patient2	p2_t3	20	6	1
patient2	p2_t3	21	1	0
patient2	p2_t3	21	2	10
patient2	p2_t3	21	3	23
patient2	p2_t3	21	4	57
patient2	p2_t3	21	5	9
patient2	p2_t3	21	6	1
patient2	p2_t3	22	1	0
patient2	p2_t3	22	2	9
patient2	p2_t3	22	3	28
patient2	p2_t3	22	4	53
patient2	p2_t3	22	5	9
patient2	p2_t3	22	6	1
patient2	p2_t3	23	1	0
patient2	p2_t3	23	2	7
patient2	p2_t3	23	3	27
patient2	p2_t3	23	4	56
patient2	p2_t3	23	5	9
patient2	p2_t3	23	6	1
patient2	p2_t3	24	1	0
patient2	p2_t3	24	2	15
patient2	p2_t3	24	3	18
patient2	p2_t3	24	4	57
patient2	p2_t3	24	5	9
patient2	p2_t3	24	6	1
patient2	p2_t3	25	1	0
patient2	p2_t3	25	2	13
patient2	p2_t3	25	3	19
patient2	p2_t3	25	4	58
patient2	p2_t3	25	5	9
patient2	p2_t3	25	6	1
patient2	p2_t3	26	1	0
patient2	p2_t3	26	2	13
patient2	p2_t3	26	3	18
patient2	p2_t3	26	4	59
patient2	p2_t3	26	5	9
patient2	p2_t3	26	6	1
patient2	p2_t3	27	1	0
patient2	p2_t3	27	2	16
patient2	p2_t3	27	3	17
patient2	p2_t3	27	4	57
patient2	p2_t3	27	5	9
patient2	p2_t3	27	6	1
patient2	p2_t3	28	1	0
patient2	p2_t3	28	2	7
patient2	p2_t3	28	3	25
patient2	p2_t3	28	4	58
patient2	p2_t3	28	5	9
patient2	p2_t3	28	6	1
patient2	p2_t3	29	1	0
patient2	p2_t3	29	2	14
patient2	p2_t3	29	3	17
patient2	p2_t3	29	4	59
patient2	p2_t3	29	5	9
patient2	p2_t3	29	6	1
patient2	p2_t3	30	1	0
patient2	p2_t3	30	2	14
patient2	p2_t3	30	3	20
patient2	p2_t3	30	4	56
patient2	p2_t3	30	5	9
patient2	p2_t3	30	6	1
patient2	p2_t3	31	1	0
patient2	p2_t3	31	2	2
patient2	p2_t3	31	3	31
patient2	p2_t3	31	4	57
patient2	p2_t3	31	5	9
patient2	p2_t3	31	6	1
patient2	p2_t3	32	1	0
patient2	p2_t3	32	2	11
patient2	p2_t3	32	3	20
patient2	p2_t3	32	4	59
patient2	p2_t3	32	5	9
patient2	p2_t3	32	6	1
patient2	p2_t3	33	1	0
patient2	p2_t3	33	2	14
patient2	p2_t3	33	3	20
patient2	p2_t3	33	4	56
patient2	p2_t3	33	5	9
patient2	p2_t3	33	6	1
patient2	p2_t3	34	1	0
patient2	p2_t3	34	2	4
patient2	p2_t3	34	3	28
patient2	p2_t3	34	4	58
patient2	p2_t3	34	5	9
patient2	p2_t3	34	6	1
patient2	p2_t3	35	1	0
patient2	p2_t3	35	2	11
patient2	p2_t3	35	3	27
patient2	p2_t3	35	4	52
patient2	p2_t3	35	5	9
patient2	p2_t3	35	6	1
patient2	p2_t3	36	1	0
patient2	p2_t3	36	2	4
patient2	p2_t3	36	3	27
patient2	p2_t3	36	4	59
patient2	p2_t3	36	5	9
patient2	p2_t3	36	6	1
patient2	p2_t3	37	1	0
patient2	p2_t3	37	2	7
patient2	p2_t3	37	3	28
patient2	p2_t3	37	4	55
patient2	p2_t3	37	5	9
patient2	p2_t3	37	6	1
patient2	p2_t3	38	1	0
patient2	p2_t3	38	2	4
patient2	p2_t3	38	3	28
patient2	p2_t3	38	4	58
patient2	p2_t3	38	5	9
patient2	p2_t3	38	6	1
patient2	p2_t3	39	1	0
patient2	p2_t3	39	2	7
patient2	p2_t3	39	3	23
patient2	p2_t3	39	4	60
patient2	p2_t3	39	5	9
patient2	p2_t3	39	6	1
patient2	p2_t3	40	1	0
patient2	p2_t3	40	2	7
patient2	p2_t3	40	3	27
patient2	p2_t3	40	4	56
patient2	p2_t3	40	5	9
patient2	p2_t3	40	6	1
patient2	p2_t3	41	1	0
patient2	p2_t3	41	2	6
patient2	p2_t3	41	3	28
patient2	p2_t3	41	4	56
patient2	p2_t3	41	5	9
patient2	p2_t3	41	6	1
patient2	p2_t3	42	1	0
patient2	p2_t3	42	2	8
patient2	p2_t3	42	3	22
patient2	p2_t3	42	4	60
patient2	p2_t3	42	5	9
patient2	p2_t3	42	6	1
patient2	p2_t3	43	1	0
patient2	p2_t3	43	2	14
patient2	p2_t3	43	3	19
patient2	p2_t3	43	4	57
patient2	p2_t3	43	5	9
patient2	p2_t3	43	6	1
patient2	p2_t3	44	1	0
patient2	p2_t3	44	2	18
patient2	p2_t3	44	3	17
patient2	p2_t3	44	4	55
patient2	p2_t3	44	5	9
patient2	p2_t3	44	6	1
patient2	p2_t3	45	1	0
patient2	p2_t3	45	2	13
patient2	p2_t3	45	3	21
patient2	p2_t3	45	4	56
patient2	p2_t3	45	5	9
patient2	p2_t3	45	6	1
patient2	p2_t3	46	1	0
patient2	p2_t3	46	2	8
patient2	p2_t3	46	3	24
patient2	p2_t3	46	4	58
patient2	p2_t3	46	5	9
patient2	p2_t3	46	6	1
patient2	p2_t3	47	1	0
patient2	p2_t3	47	2	15
patient2	p2_t3	47	3	19
patient2	p2_t3	47	4	56
patient2	p2_t3	47	5	9
patient2	p2_t3	47	6	1
patient2	p2_t3	48	1	0
patient2	p2_t3	48	2	6
patient2	p2_t3	48	3	29
patient2	p2_t3	48	4	55
patient2	p2_t3	48	5	9
patient2	p2_t3	48	6	1
patient2	p2_t3	49	1	0
patient2	p2_t3	49	2	9
patient2	p2_t3	49	3	22
patient2	p2_t3	49	4	59
patient2	p2_t3	49	5	9
patient2	p2_t3	49	6	1
patient2	p2_t3	50	1	0
patient2	p2_t3	50	2	16
patient2	p2_t3	50	3	17
patient2	p2_t3	50	4	57
patient2	p2_t3	50	5	9
patient2	p2_t3	50	6	1
patient2	p2_t3	51	1	0
patient2	p2_t3	51	2	6
patient2	p2_t3	51	3	27
patient2	p2_t3	51	4	57
patient2	p2_t3	51	5	9
patient2	p2_t3	51	6	1
patient2	p2_t3	52	1	0
patient2	p2_t3	52	2	15
patient2	p2_t3	52	3	19
patient2	p2_t3	52	4	56
patient2	p2_t3	52	5	9
patient2	p2_t3	52	6	1
patient2	p2_t3	53	1	0
patient2	p2_t3	53	2	9
patient2	p2_t3	53	3	24
patient2	p2_t3	53	4	57
patient2	p2_t3	53	5	9
patient2	p2_t3	53	6	1
patient2	p2_t3	54	1	0
patient2	p2_t3	54	2	7
patient2	p2_t3	54	3	28
patient2	p2_t3	54	4	55
patient2	p2_t3	54	5	9
patient2	p2_t3	54	6	1
patient2	p2_t3	55	1	0
patient2	p2_t3	55	2	15
patient2	p2_t3	55	3	19
patient2	p2_t3	55	4	56
patient2	p2_t3	55	5	9
patient2	p2_t3	55	6	1
patient2	p2_t3	56	1	0
patient2	p2_t3	56	2	9
patient2	p2_t3	56	3	23
patient2	p2_t3	56	4	58
patient2	p2_t3	56	5	9
patient2	p2_t3	56	6	1
patient2	p2_t3	57	1	0
patient2	p2_t3	57	2	0
patient2	p2_t3	57	3	32
patient2	p2_t3	57	4	58
patient2	p2_t3	57	5	9
patient2	p2_t3	57	6	1
patient2	p2_t3	58	1	0
patient2	p2_t3	58	2	6
patient2	p2_t3	58	3	27
patient2	p2_t3	58	4	57
patient2	p2_t3	58	5	9
patient2	p2_t3	58	6	1
patient2	p2_t3	59	1	0
patient2	p2_t3	59	2	6
patient2	p2_t3	59	3	27
patient2	p2_t3	59	4	57
patient2	p2_t3	59	5	9
patient2	p2_t3	59	6	1
patient2	p2_t3	60	1	0
patient2	p2_t3	60	2	14
patient2	p2_t3	60	3	19
patient2	p2_t3	60	4	57
patient2	p2_t3	60	5	9
patient2	p2_t3	60	6	1
patient2	p2_t3	61	1	0
patient2	p2_t3	61	2	14
patient2	p2_t3	61	3	21
patient2	p2_t3	61	4	55
patient2	p2_t3	61	5	9
patient2	p2_t3	61	6	1
patient2	p2_t3	62	1	0
patient2	p2_t3	62	2	14
patient2	p2_t3	62	3	19
patient2	p2_t3	62	4	57
patient2	p2_t3	62	5	9
patient2	p2_t3	62	6	1
patient2	p2_t3	63	1	0
patient2	p2_t3	63	2	12
patient2	p2_t3	63	3	18
patient2	p2_t3	63	4	60
patient2	p2_t3	63	5	9
patient2	p2_t3	63	6	1
patient2	p2_t3	64	1	0
patient2	p2_t3	64	2	13
patient2	p2_t3	64	3	21
patient2	p2_t3	64	4	56
patient2	p2_t3	64	5	9
patient2	p2_t3	64	6	1
patient2	p2_t3	65	1	0
patient2	p2_t3	65	2	14
patient2	p2_t3	65	3	19
patient2	p2_t3	65	4	57
patient2	p2_t3	65	5	9
patient2	p2_t3	65	6	1
patient2	p2_t3	66	1	0
patient2	p2_t3	66	2	5
patient2	p2_t3	66	3	28
patient2	p2_t3	66	4	57
patient2	p2_t3	66	5	9
patient2	p2_t3	66	6	1
patient2	p2_t3	67	1	0
patient2	p2_t3	67	2	1
patient2	p2_t3	67	3	31
patient2	p2_t3	67	4	58
patient2	p2_t3	67	5	9
patient2	p2_t3	67	6	1
patient2	p2_t3	68	1	0
patient2	p2_t3	68	2	1
patient2	p2_t3	68	3	32
patient2	p2_t3	68	4	57
patient2	p2_t3	68	5	9
patient2	p2_t3	68	6	1
patient2	p2_t3	69	1	0
patient2	p2_t3	69	2	8
patient2	p2_t3	69	3	27
patient2	p2_t3	69	4	55
patient2	p2_t3	69	5	9
patient2	p2_t3	69	6	1
patient2	p2_t3	70	1	0
patient2	p2_t3	70	2	9
patient2	p2_t3	70	3	25
patient2	p2_t3	70	4	56
patient2	p2_t3	70	5	9
patient2	p2_t3	70	6	1
patient2	p2_t3	71	1	0
patient2	p2_t3	71	2	9
patient2	p2_t3	71	3	28
patient2	p2_t3	71	4	53
patient2	p2_t3	71	5	9
patient2	p2_t3	71	6	1
patient2	p2_t3	72	1	0
patient2	p2_t3	72	2	6
patient2	p2_t3	72	3	27
patient2	p2_t3	72	4	57
patient2	p2_t3	72	5	9
patient2	p2_t3	72	6	1
patient2	p2_t3	73	1	0
patient2	p2_t3	73	2	11
patient2	p2_t3	73	3	22
patient2	p2_t3	73	4	57
patient2	p2_t3	73	5	9
patient2	p2_t3	73	6	1
patient2	p2_t3	74	1	0
patient2	p2_t3	74	2	17
patient2	p2_t3	74	3	16
patient2	p2_t3	74	4	57
patient2	p2_t3	74	5	9
patient2	p2_t3	74	6	1
patient2	p2_t3	75	1	0
patient2	p2_t3	75	2	16
patient2	p2_t3	75	3	18
patient2	p2_t3	75	4	56
patient2	p2_t3	75	5	9
patient2	p2_t3	75	6	1
patient2	p2_t3	76	1	0
patient2	p2_t3	76	2	15
patient2	p2_t3	76	3	21
patient2	p2_t3	76	4	54
patient2	p2_t3	76	5	9
patient2	p2_t3	76	6	1
patient2	p2_t3	77	1	0
patient2	p2_t3	77	2	5
patient2	p2_t3	77	3	26
patient2	p2_t3	77	4	59
patient2	p2_t3	77	5	9
patient2	p2_t3	77	6	1
patient2	p2_t3	78	1	0
patient2	p2_t3	78	2	14
patient2	p2_t3	78	3	20
patient2	p2_t3	78	4	56
patient2	p2_t3	78	5	9
patient2	p2_t3	78	6	1
patient2	p2_t3	79	1	0
patient2	p2_t3	79	2	11
patient2	p2_t3	79	3	22
patient2	p2_t3	79	4	57
patient2	p2_t3	79	5	9
patient2	p2_t3	79	6	1
patient2	p2_t3	80	1	0
patient2	p2_t3	80	2	8
patient2	p2_t3	80	3	23
patient2	p2_t3	80	4	59
patient2	p2_t3	80	5	9
patient2	p2_t3	80	6	1
patient2	p2_t3	81	1	0
patient2	p2_t3	81	2	5
patient2	p2_t3	81	3	29
patient2	p2_t3	81	4	56
